order_item_id,order_id,product_id,quantity,unit_cost,list_price,discount_pct,selling_price,revenue,cost,profit
32012,10708,112,4,723.9,1197.85,5,1137.96,4551.84,2895.6,1656.24
32013,10708,141,3,433.53,547.57,5,520.19,1560.57,1300.59,259.98
32014,10709,19,3,856.67,1273.19,40,763.91,2291.73,2570.01,-278.28
32015,10709,22,2,877.66,1968.85,40,1181.31,2362.62,1755.32,607.3
32016,10710,116,3,857.49,2355.86,10,2120.27,6360.81,2572.47,3788.34
32017,10710,95,4,260.03,713.8,10,642.42,2569.68,1040.12,1529.56
32018,10710,101,3,1139.2,2872.33,10,2585.1,7755.3,3417.6,4337.7
32019,10710,143,3,766.31,1266.36,10,1139.72,3419.16,2298.93,1120.23
32020,10710,30,1,990.16,2126.17,10,1913.55,1913.55,990.16,923.39
32021,10711,56,4,619.3,1233.75,25,925.31,3701.24,2477.2,1224.04
32022,10711,118,3,843.39,2226.22,25,1669.66,5008.98,2530.17,2478.81
32023,10712,5,3,1155.35,1702.2,30,1191.54,3574.62,3466.05,108.57
32024,10712,68,3,748.12,1014.98,30,710.49,2131.47,2244.36,-112.89
32025,10713,112,1,723.9,1197.85,25,898.39,898.39,723.9,174.49
32026,10713,142,4,504.96,710.05,25,532.54,2130.16,2019.84,110.32
32027,10714,62,4,1063.93,2530.41,25,1897.81,7591.24,4255.72,3335.52
32028,10714,112,3,723.9,1197.85,25,898.39,2695.17,2171.7,523.47
32029,10714,96,4,980.89,2477.77,25,1858.33,7433.32,3923.56,3509.76
32030,10714,20,2,984.62,2693.84,25,2020.38,4040.76,1969.24,2071.52
32031,10715,46,3,1015.06,1683.11,20,1346.49,4039.47,3045.18,994.29
32032,10715,48,4,658.66,1207.53,20,966.02,3864.08,2634.64,1229.44
32033,10716,135,3,629.7,1747.93,25,1310.95,3932.85,1889.1,2043.75
32034,10716,12,4,297.65,455.73,25,341.8,1367.2,1190.6,176.6
32035,10717,105,2,347.97,435.12,30,304.58,609.16,695.94,-86.78
32036,10718,78,2,964.3,1775.2,5,1686.44,3372.88,1928.6,1444.28
32037,10718,24,4,1063.23,2091.81,5,1987.22,7948.88,4252.92,3695.96
32038,10718,106,4,177.26,297.39,5,282.52,1130.08,709.04,421.04
32039,10718,15,4,360.77,561.36,5,533.29,2133.16,1443.08,690.08
32040,10719,1,1,759.35,1280.53,15,1088.45,1088.45,759.35,329.1
32041,10719,145,4,489.84,990.99,15,842.34,3369.36,1959.36,1410.0
32042,10719,97,2,1116.97,2149.98,15,1827.48,3654.96,2233.94,1421.02
32043,10719,136,3,525.63,1268.22,15,1077.99,3233.97,1576.89,1657.08
32044,10720,53,4,316.9,487.93,40,292.76,1171.04,1267.6,-96.56
32045,10720,31,2,1095.06,2305.07,40,1383.04,2766.08,2190.12,575.96
32046,10720,37,4,928.07,1362.01,40,817.21,3268.84,3712.28,-443.44
32047,10721,104,4,769.01,1764.68,20,1411.74,5646.96,3076.04,2570.92
32048,10721,97,4,1116.97,2149.98,20,1719.98,6879.92,4467.88,2412.04
32049,10721,59,3,230.89,472.08,20,377.66,1132.98,692.67,440.31
32050,10721,128,1,1057.47,1660.76,20,1328.61,1328.61,1057.47,271.14
32051,10722,57,2,741.69,1671.21,0,1671.21,3342.42,1483.38,1859.04
32052,10722,32,2,812.38,1202.63,0,1202.63,2405.26,1624.76,780.5
32053,10722,15,2,360.77,561.36,0,561.36,1122.72,721.54,401.18
32054,10722,58,4,105.14,138.46,0,138.46,553.84,420.56,133.28
32055,10722,147,2,1036.85,1745.46,0,1745.46,3490.92,2073.7,1417.22
32056,10723,128,1,1057.47,1660.76,5,1577.72,1577.72,1057.47,520.25
32057,10723,108,1,659.87,1578.56,5,1499.63,1499.63,659.87,839.76
32058,10723,48,3,658.66,1207.53,5,1147.15,3441.45,1975.98,1465.47
32059,10723,87,3,925.57,1749.79,5,1662.3,4986.9,2776.71,2210.19
32060,10724,136,4,525.63,1268.22,10,1141.4,4565.6,2102.52,2463.08
32061,10724,141,4,433.53,547.57,10,492.81,1971.24,1734.12,237.12
32062,10724,14,1,802.04,1093.48,10,984.13,984.13,802.04,182.09
32063,10724,107,3,475.5,885.61,10,797.05,2391.15,1426.5,964.65
32064,10724,140,3,592.06,850.54,10,765.49,2296.47,1776.18,520.29
32065,10725,78,4,964.3,1775.2,0,1775.2,7100.8,3857.2,3243.6
32066,10725,143,1,766.31,1266.36,0,1266.36,1266.36,766.31,500.05
32067,10725,74,3,184.37,418.9,0,418.9,1256.7,553.11,703.59
32068,10725,1,1,759.35,1280.53,0,1280.53,1280.53,759.35,521.18
32069,10725,58,4,105.14,138.46,0,138.46,553.84,420.56,133.28
32070,10726,18,3,435.92,849.39,20,679.51,2038.53,1307.76,730.77
32071,10726,50,1,625.28,1248.85,20,999.08,999.08,625.28,373.8
32072,10726,96,2,980.89,2477.77,20,1982.22,3964.44,1961.78,2002.66
32073,10726,123,4,358.05,499.18,20,399.34,1597.36,1432.2,165.16
32074,10726,73,3,1063.08,2204.53,20,1763.62,5290.86,3189.24,2101.62
32075,10727,110,3,469.17,1179.52,35,766.69,2300.07,1407.51,892.56
32076,10727,114,2,460.76,659.52,35,428.69,857.38,921.52,-64.14
32077,10728,26,2,276.86,606.4,45,333.52,667.04,553.72,113.32
32078,10728,93,4,192.31,391.91,45,215.55,862.2,769.24,92.96
32079,10729,25,1,947.74,1900.03,0,1900.03,1900.03,947.74,952.29
32080,10729,74,3,184.37,418.9,0,418.9,1256.7,553.11,703.59
32081,10730,19,4,856.67,1273.19,10,1145.87,4583.48,3426.68,1156.8
32082,10730,14,3,802.04,1093.48,10,984.13,2952.39,2406.12,546.27
32083,10730,149,3,991.89,2348.07,10,2113.26,6339.78,2975.67,3364.11
32084,10730,121,2,976.18,1844.26,10,1659.83,3319.66,1952.36,1367.3
32085,10730,134,2,631.42,1753.65,10,1578.29,3156.58,1262.84,1893.74
32086,10731,19,1,856.67,1273.19,25,954.89,954.89,856.67,98.22
32087,10731,47,4,501.86,921.77,25,691.33,2765.32,2007.44,757.88
32088,10731,30,3,990.16,2126.17,25,1594.63,4783.89,2970.48,1813.41
32089,10731,103,2,298.12,734.91,25,551.18,1102.36,596.24,506.12
32090,10732,113,2,646.99,1368.95,5,1300.5,2601.0,1293.98,1307.02
32091,10732,63,2,1140.92,1809.18,5,1718.72,3437.44,2281.84,1155.6
32092,10732,73,4,1063.08,2204.53,5,2094.3,8377.2,4252.32,4124.88
32093,10733,109,1,1109.48,2331.98,15,1982.18,1982.18,1109.48,872.7
32094,10734,71,1,1005.7,2201.02,20,1760.82,1760.82,1005.7,755.12
32095,10734,80,1,1099.3,1516.94,20,1213.55,1213.55,1099.3,114.25
32096,10734,142,4,504.96,710.05,20,568.04,2272.16,2019.84,252.32
32097,10734,127,4,638.88,996.32,20,797.06,3188.24,2555.52,632.72
32098,10735,104,2,769.01,1764.68,45,970.57,1941.14,1538.02,403.12
32099,10736,54,1,754.26,1897.93,40,1138.76,1138.76,754.26,384.5
32100,10736,9,3,315.26,756.38,40,453.83,1361.49,945.78,415.71
32101,10737,144,4,345.6,684.49,5,650.27,2601.08,1382.4,1218.68
32102,10737,24,3,1063.23,2091.81,5,1987.22,5961.66,3189.69,2771.97
32103,10738,65,2,752.94,1868.54,15,1588.26,3176.52,1505.88,1670.64
32104,10738,85,2,809.77,1330.56,15,1130.98,2261.96,1619.54,642.42
32105,10738,135,4,629.7,1747.93,15,1485.74,5942.96,2518.8,3424.16
32106,10738,100,1,767.64,1579.46,15,1342.54,1342.54,767.64,574.9
32107,10739,109,2,1109.48,2331.98,30,1632.39,3264.78,2218.96,1045.82
32108,10739,26,4,276.86,606.4,30,424.48,1697.92,1107.44,590.48
32109,10739,21,2,85.41,139.35,30,97.54,195.08,170.82,24.26
32110,10739,50,1,625.28,1248.85,30,874.19,874.19,625.28,248.91
32111,10739,141,1,433.53,547.57,30,383.3,383.3,433.53,-50.23
32112,10740,60,4,142.62,235.37,25,176.53,706.12,570.48,135.64
32113,10740,142,2,504.96,710.05,25,532.54,1065.08,1009.92,55.16
32114,10740,128,3,1057.47,1660.76,25,1245.57,3736.71,3172.41,564.3
32115,10740,22,3,877.66,1968.85,25,1476.64,4429.92,2632.98,1796.94
32116,10740,146,1,549.38,1327.25,25,995.44,995.44,549.38,446.06
32117,10741,125,1,431.54,685.62,0,685.62,685.62,431.54,254.08
32118,10741,10,4,317.15,841.63,0,841.63,3366.52,1268.6,2097.92
32119,10741,95,2,260.03,713.8,0,713.8,1427.6,520.06,907.54
32120,10742,138,1,1132.41,1472.67,45,809.97,809.97,1132.41,-322.44
32121,10742,42,2,828.82,1701.34,45,935.74,1871.48,1657.64,213.84
32122,10743,66,4,778.0,1588.48,30,1111.94,4447.76,3112.0,1335.76
32123,10744,147,4,1036.85,1745.46,35,1134.55,4538.2,4147.4,390.8
32124,10744,54,3,754.26,1897.93,35,1233.65,3700.95,2262.78,1438.17
32125,10745,32,4,812.38,1202.63,0,1202.63,4810.52,3249.52,1561.0
32126,10745,95,2,260.03,713.8,0,713.8,1427.6,520.06,907.54
32127,10745,128,3,1057.47,1660.76,0,1660.76,4982.28,3172.41,1809.87
32128,10745,140,2,592.06,850.54,0,850.54,1701.08,1184.12,516.96
32129,10745,111,4,759.13,1177.8,0,1177.8,4711.2,3036.52,1674.68
32130,10746,22,1,877.66,1968.85,20,1575.08,1575.08,877.66,697.42
32131,10746,86,4,712.43,1566.22,20,1252.98,5011.92,2849.72,2162.2
32132,10746,142,3,504.96,710.05,20,568.04,1704.12,1514.88,189.24
32133,10747,124,1,165.15,444.86,35,289.16,289.16,165.15,124.01
32134,10747,54,3,754.26,1897.93,35,1233.65,3700.95,2262.78,1438.17
32135,10747,43,2,514.66,1375.56,35,894.11,1788.22,1029.32,758.9
32136,10747,137,1,140.65,350.06,35,227.54,227.54,140.65,86.89
32137,10747,19,4,856.67,1273.19,35,827.57,3310.28,3426.68,-116.4
32138,10748,24,3,1063.23,2091.81,10,1882.63,5647.89,3189.69,2458.2
32139,10748,107,4,475.5,885.61,10,797.05,3188.2,1902.0,1286.2
32140,10748,52,3,337.59,691.23,10,622.11,1866.33,1012.77,853.56
32141,10749,21,2,85.41,139.35,0,139.35,278.7,170.82,107.88
32142,10749,89,2,364.23,628.41,0,628.41,1256.82,728.46,528.36
32143,10749,143,3,766.31,1266.36,0,1266.36,3799.08,2298.93,1500.15
32144,10749,47,3,501.86,921.77,0,921.77,2765.31,1505.58,1259.73
32145,10750,135,2,629.7,1747.93,25,1310.95,2621.9,1259.4,1362.5
32146,10750,104,2,769.01,1764.68,25,1323.51,2647.02,1538.02,1109.0
32147,10750,3,2,610.87,1268.7,25,951.53,1903.06,1221.74,681.32
32148,10750,7,1,218.02,274.22,25,205.67,205.67,218.02,-12.35
32149,10750,4,4,916.36,2277.15,25,1707.86,6831.44,3665.44,3166.0
32150,10751,19,2,856.67,1273.19,0,1273.19,2546.38,1713.34,833.04
32151,10752,134,1,631.42,1753.65,10,1578.29,1578.29,631.42,946.87
32152,10752,94,3,976.96,2151.01,10,1935.91,5807.73,2930.88,2876.85
32153,10752,84,1,537.91,761.25,10,685.12,685.12,537.91,147.21
32154,10752,9,2,315.26,756.38,10,680.74,1361.48,630.52,730.96
32155,10752,25,2,947.74,1900.03,10,1710.03,3420.06,1895.48,1524.58
32156,10753,19,3,856.67,1273.19,10,1145.87,3437.61,2570.01,867.6
32157,10753,90,2,947.1,1768.33,10,1591.5,3183.0,1894.2,1288.8
32158,10753,81,2,368.74,464.05,10,417.65,835.3,737.48,97.82
32159,10753,97,4,1116.97,2149.98,10,1934.98,7739.92,4467.88,3272.04
32160,10754,143,3,766.31,1266.36,25,949.77,2849.31,2298.93,550.38
32161,10754,30,3,990.16,2126.17,25,1594.63,4783.89,2970.48,1813.41
32162,10754,131,3,836.91,1906.74,25,1430.06,4290.18,2510.73,1779.45
32163,10755,134,4,631.42,1753.65,35,1139.87,4559.48,2525.68,2033.8
32164,10755,125,1,431.54,685.62,35,445.65,445.65,431.54,14.11
32165,10755,145,2,489.84,990.99,35,644.14,1288.28,979.68,308.6
32166,10755,81,2,368.74,464.05,35,301.63,603.26,737.48,-134.22
32167,10756,146,1,549.38,1327.25,25,995.44,995.44,549.38,446.06
32168,10757,52,4,337.59,691.23,5,656.67,2626.68,1350.36,1276.32
32169,10757,108,3,659.87,1578.56,5,1499.63,4498.89,1979.61,2519.28
32170,10757,87,4,925.57,1749.79,5,1662.3,6649.2,3702.28,2946.92
32171,10757,80,3,1099.3,1516.94,5,1441.09,4323.27,3297.9,1025.37
32172,10758,91,2,1037.6,2357.31,20,1885.85,3771.7,2075.2,1696.5
32173,10758,85,3,809.77,1330.56,20,1064.45,3193.35,2429.31,764.04
32174,10759,2,2,507.18,1280.27,20,1024.22,2048.44,1014.36,1034.08
32175,10759,17,2,192.05,424.48,20,339.58,679.16,384.1,295.06
32176,10759,120,2,789.7,2204.06,20,1763.25,3526.5,1579.4,1947.1
32177,10759,121,4,976.18,1844.26,20,1475.41,5901.64,3904.72,1996.92
32178,10759,16,1,1145.72,2066.38,20,1653.1,1653.1,1145.72,507.38
32179,10760,23,4,1020.92,1488.68,25,1116.51,4466.04,4083.68,382.36
32180,10760,21,4,85.41,139.35,25,104.51,418.04,341.64,76.4
32181,10760,117,4,942.36,2284.36,25,1713.27,6853.08,3769.44,3083.64
32182,10760,91,4,1037.6,2357.31,25,1767.98,7071.92,4150.4,2921.52
32183,10760,32,2,812.38,1202.63,25,901.97,1803.94,1624.76,179.18
32184,10761,121,3,976.18,1844.26,15,1567.62,4702.86,2928.54,1774.32
32185,10761,100,1,767.64,1579.46,15,1342.54,1342.54,767.64,574.9
32186,10762,97,2,1116.97,2149.98,5,2042.48,4084.96,2233.94,1851.02
32187,10762,108,4,659.87,1578.56,5,1499.63,5998.52,2639.48,3359.04
32188,10763,79,4,556.55,915.25,20,732.2,2928.8,2226.2,702.6
32189,10763,109,2,1109.48,2331.98,20,1865.58,3731.16,2218.96,1512.2
32190,10763,20,4,984.62,2693.84,20,2155.07,8620.28,3938.48,4681.8
32191,10764,141,1,433.53,547.57,5,520.19,520.19,433.53,86.66
32192,10765,51,4,642.06,940.88,30,658.62,2634.48,2568.24,66.24
32193,10765,106,1,177.26,297.39,30,208.17,208.17,177.26,30.91
32194,10765,132,2,935.95,1955.47,30,1368.83,2737.66,1871.9,865.76
32195,10766,128,2,1057.47,1660.76,20,1328.61,2657.22,2114.94,542.28
32196,10767,71,4,1005.7,2201.02,5,2090.97,8363.88,4022.8,4341.08
32197,10767,109,2,1109.48,2331.98,5,2215.38,4430.76,2218.96,2211.8
32198,10767,124,1,165.15,444.86,5,422.62,422.62,165.15,257.47
32199,10767,45,3,868.18,1786.83,5,1697.49,5092.47,2604.54,2487.93
32200,10768,21,3,85.41,139.35,20,111.48,334.44,256.23,78.21
32201,10768,12,2,297.65,455.73,20,364.58,729.16,595.3,133.86
32202,10768,78,4,964.3,1775.2,20,1420.16,5680.64,3857.2,1823.44
32203,10768,146,3,549.38,1327.25,20,1061.8,3185.4,1648.14,1537.26
32204,10768,138,1,1132.41,1472.67,20,1178.14,1178.14,1132.41,45.73
32205,10769,66,1,778.0,1588.48,20,1270.78,1270.78,778.0,492.78
32206,10769,73,2,1063.08,2204.53,20,1763.62,3527.24,2126.16,1401.08
32207,10769,52,1,337.59,691.23,20,552.98,552.98,337.59,215.39
32208,10769,61,2,658.64,1237.23,20,989.78,1979.56,1317.28,662.28
32209,10769,107,2,475.5,885.61,20,708.49,1416.98,951.0,465.98
32210,10770,37,1,928.07,1362.01,15,1157.71,1157.71,928.07,229.64
32211,10770,9,1,315.26,756.38,15,642.92,642.92,315.26,327.66
32212,10771,95,3,260.03,713.8,30,499.66,1498.98,780.09,718.89
32213,10771,125,2,431.54,685.62,30,479.93,959.86,863.08,96.78
32214,10772,59,2,230.89,472.08,5,448.48,896.96,461.78,435.18
32215,10772,76,3,664.69,1212.45,5,1151.83,3455.49,1994.07,1461.42
32216,10772,139,4,520.96,1205.41,5,1145.14,4580.56,2083.84,2496.72
32217,10773,32,1,812.38,1202.63,35,781.71,781.71,812.38,-30.67
32218,10773,70,4,665.44,1769.72,35,1150.32,4601.28,2661.76,1939.52
32219,10773,40,3,125.27,304.44,35,197.89,593.67,375.81,217.86
32220,10773,123,4,358.05,499.18,35,324.47,1297.88,1432.2,-134.32
32221,10773,64,2,1051.38,1592.19,35,1034.92,2069.84,2102.76,-32.92
32222,10774,41,1,150.4,274.12,15,233.0,233.0,150.4,82.6
32223,10775,18,3,435.92,849.39,25,637.04,1911.12,1307.76,603.36
32224,10775,29,4,894.72,2355.59,25,1766.69,7066.76,3578.88,3487.88
32225,10775,58,2,105.14,138.46,25,103.84,207.68,210.28,-2.6
32226,10776,95,3,260.03,713.8,15,606.73,1820.19,780.09,1040.1
32227,10776,42,1,828.82,1701.34,15,1446.14,1446.14,828.82,617.32
32228,10776,149,3,991.89,2348.07,15,1995.86,5987.58,2975.67,3011.91
32229,10777,143,4,766.31,1266.36,25,949.77,3799.08,3065.24,733.84
32230,10777,90,1,947.1,1768.33,25,1326.25,1326.25,947.1,379.15
32231,10777,56,3,619.3,1233.75,25,925.31,2775.93,1857.9,918.03
32232,10778,76,3,664.69,1212.45,25,909.34,2728.02,1994.07,733.95
32233,10778,79,2,556.55,915.25,25,686.44,1372.88,1113.1,259.78
32234,10778,86,1,712.43,1566.22,25,1174.66,1174.66,712.43,462.23
32235,10778,73,4,1063.08,2204.53,25,1653.4,6613.6,4252.32,2361.28
32236,10778,135,4,629.7,1747.93,25,1310.95,5243.8,2518.8,2725.0
32237,10779,15,2,360.77,561.36,20,449.09,898.18,721.54,176.64
32238,10779,14,2,802.04,1093.48,20,874.78,1749.56,1604.08,145.48
32239,10779,38,2,280.64,763.48,20,610.78,1221.56,561.28,660.28
32240,10779,140,2,592.06,850.54,20,680.43,1360.86,1184.12,176.74
32241,10780,122,4,658.48,833.02,20,666.42,2665.68,2633.92,31.76
32242,10780,86,1,712.43,1566.22,20,1252.98,1252.98,712.43,540.55
32243,10780,86,3,712.43,1566.22,20,1252.98,3758.94,2137.29,1621.65
32244,10780,30,3,990.16,2126.17,20,1700.94,5102.82,2970.48,2132.34
32245,10781,132,2,935.95,1955.47,25,1466.6,2933.2,1871.9,1061.3
32246,10781,88,4,280.17,593.01,25,444.76,1779.04,1120.68,658.36
32247,10782,12,4,297.65,455.73,25,341.8,1367.2,1190.6,176.6
32248,10782,52,4,337.59,691.23,25,518.42,2073.68,1350.36,723.32
32249,10782,114,4,460.76,659.52,25,494.64,1978.56,1843.04,135.52
32250,10782,63,3,1140.92,1809.18,25,1356.88,4070.64,3422.76,647.88
32251,10783,51,3,642.06,940.88,20,752.7,2258.1,1926.18,331.92
32252,10784,56,4,619.3,1233.75,15,1048.69,4194.76,2477.2,1717.56
32253,10784,130,3,254.72,360.52,15,306.44,919.32,764.16,155.16
32254,10784,93,2,192.31,391.91,15,333.12,666.24,384.62,281.62
32255,10784,118,3,843.39,2226.22,15,1892.29,5676.87,2530.17,3146.7
32256,10785,107,2,475.5,885.61,35,575.65,1151.3,951.0,200.3
32257,10786,58,3,105.14,138.46,25,103.84,311.52,315.42,-3.9
32258,10787,23,1,1020.92,1488.68,30,1042.08,1042.08,1020.92,21.16
32259,10787,85,3,809.77,1330.56,30,931.39,2794.17,2429.31,364.86
32260,10788,69,4,511.72,725.76,25,544.32,2177.28,2046.88,130.4
32261,10788,105,1,347.97,435.12,25,326.34,326.34,347.97,-21.63
32262,10788,27,1,1041.76,1528.26,25,1146.19,1146.19,1041.76,104.43
32263,10789,121,1,976.18,1844.26,0,1844.26,1844.26,976.18,868.08
32264,10789,134,3,631.42,1753.65,0,1753.65,5260.95,1894.26,3366.69
32265,10789,35,2,524.4,1063.67,0,1063.67,2127.34,1048.8,1078.54
32266,10789,131,4,836.91,1906.74,0,1906.74,7626.96,3347.64,4279.32
32267,10789,23,1,1020.92,1488.68,0,1488.68,1488.68,1020.92,467.76
32268,10790,107,2,475.5,885.61,0,885.61,1771.22,951.0,820.22
32269,10790,122,4,658.48,833.02,0,833.02,3332.08,2633.92,698.16
32270,10790,11,1,260.27,414.41,0,414.41,414.41,260.27,154.14
32271,10791,29,4,894.72,2355.59,25,1766.69,7066.76,3578.88,3487.88
32272,10792,102,4,571.65,893.29,15,759.3,3037.2,2286.6,750.6
32273,10792,2,3,507.18,1280.27,15,1088.23,3264.69,1521.54,1743.15
32274,10792,33,2,330.1,807.7,15,686.55,1373.1,660.2,712.9
32275,10792,58,2,105.14,138.46,15,117.69,235.38,210.28,25.1
32276,10792,4,1,916.36,2277.15,15,1935.58,1935.58,916.36,1019.22
32277,10793,107,4,475.5,885.61,5,841.33,3365.32,1902.0,1463.32
32278,10793,109,4,1109.48,2331.98,5,2215.38,8861.52,4437.92,4423.6
32279,10793,112,3,723.9,1197.85,5,1137.96,3413.88,2171.7,1242.18
32280,10793,120,1,789.7,2204.06,5,2093.86,2093.86,789.7,1304.16
32281,10794,137,1,140.65,350.06,20,280.05,280.05,140.65,139.4
32282,10795,133,3,1029.77,1879.7,30,1315.79,3947.37,3089.31,858.06
32283,10795,45,2,868.18,1786.83,30,1250.78,2501.56,1736.36,765.2
32284,10795,32,4,812.38,1202.63,30,841.84,3367.36,3249.52,117.84
32285,10795,97,2,1116.97,2149.98,30,1504.99,3009.98,2233.94,776.04
32286,10796,42,1,828.82,1701.34,10,1531.21,1531.21,828.82,702.39
32287,10796,80,2,1099.3,1516.94,10,1365.25,2730.5,2198.6,531.9
32288,10796,25,3,947.74,1900.03,10,1710.03,5130.09,2843.22,2286.87
32289,10796,2,3,507.18,1280.27,10,1152.24,3456.72,1521.54,1935.18
32290,10796,26,4,276.86,606.4,10,545.76,2183.04,1107.44,1075.6
32291,10797,102,4,571.65,893.29,0,893.29,3573.16,2286.6,1286.56
32292,10797,111,1,759.13,1177.8,0,1177.8,1177.8,759.13,418.67
32293,10798,83,1,500.03,784.25,10,705.83,705.83,500.03,205.8
32294,10798,24,3,1063.23,2091.81,10,1882.63,5647.89,3189.69,2458.2
32295,10798,116,4,857.49,2355.86,10,2120.27,8481.08,3429.96,5051.12
32296,10799,36,1,1029.74,2574.49,25,1930.87,1930.87,1029.74,901.13
32297,10799,112,2,723.9,1197.85,25,898.39,1796.78,1447.8,348.98
32298,10800,18,3,435.92,849.39,0,849.39,2548.17,1307.76,1240.41
32299,10801,48,4,658.66,1207.53,15,1026.4,4105.6,2634.64,1470.96
32300,10801,74,1,184.37,418.9,15,356.06,356.06,184.37,171.69
32301,10801,14,4,802.04,1093.48,15,929.46,3717.84,3208.16,509.68
32302,10801,147,3,1036.85,1745.46,15,1483.64,4450.92,3110.55,1340.37
32303,10802,15,1,360.77,561.36,0,561.36,561.36,360.77,200.59
32304,10802,52,3,337.59,691.23,0,691.23,2073.69,1012.77,1060.92
32305,10802,49,1,658.34,1183.03,0,1183.03,1183.03,658.34,524.69
32306,10802,140,2,592.06,850.54,0,850.54,1701.08,1184.12,516.96
32307,10803,55,2,544.37,959.1,5,911.14,1822.28,1088.74,733.54
32308,10803,44,2,124.69,281.2,5,267.14,534.28,249.38,284.9
32309,10803,130,2,254.72,360.52,5,342.49,684.98,509.44,175.54
32310,10803,131,1,836.91,1906.74,5,1811.4,1811.4,836.91,974.49
32311,10804,87,4,925.57,1749.79,30,1224.85,4899.4,3702.28,1197.12
32312,10804,132,1,935.95,1955.47,30,1368.83,1368.83,935.95,432.88
32313,10804,47,1,501.86,921.77,30,645.24,645.24,501.86,143.38
32314,10804,67,2,891.09,1587.16,30,1111.01,2222.02,1782.18,439.84
32315,10804,73,3,1063.08,2204.53,30,1543.17,4629.51,3189.24,1440.27
32316,10805,16,4,1145.72,2066.38,35,1343.15,5372.6,4582.88,789.72
32317,10806,91,4,1037.6,2357.31,25,1767.98,7071.92,4150.4,2921.52
32318,10806,150,4,701.98,1809.2,25,1356.9,5427.6,2807.92,2619.68
32319,10806,129,3,1015.13,2584.84,25,1938.63,5815.89,3045.39,2770.5
32320,10806,137,1,140.65,350.06,25,262.55,262.55,140.65,121.9
32321,10807,17,4,192.05,424.48,10,382.03,1528.12,768.2,759.92
32322,10807,145,4,489.84,990.99,10,891.89,3567.56,1959.36,1608.2
32323,10807,106,1,177.26,297.39,10,267.65,267.65,177.26,90.39
32324,10807,127,2,638.88,996.32,10,896.69,1793.38,1277.76,515.62
32325,10808,77,4,861.36,1649.4,30,1154.58,4618.32,3445.44,1172.88
32326,10808,92,3,580.19,1354.12,30,947.88,2843.64,1740.57,1103.07
32327,10809,61,2,658.64,1237.23,30,866.06,1732.12,1317.28,414.84
32328,10809,147,2,1036.85,1745.46,30,1221.82,2443.64,2073.7,369.94
32329,10809,42,4,828.82,1701.34,30,1190.94,4763.76,3315.28,1448.48
32330,10810,11,2,260.27,414.41,20,331.53,663.06,520.54,142.52
32331,10810,136,1,525.63,1268.22,20,1014.58,1014.58,525.63,488.95
32332,10810,133,2,1029.77,1879.7,20,1503.76,3007.52,2059.54,947.98
32333,10811,76,1,664.69,1212.45,15,1030.58,1030.58,664.69,365.89
32334,10812,36,1,1029.74,2574.49,15,2188.32,2188.32,1029.74,1158.58
32335,10812,80,3,1099.3,1516.94,15,1289.4,3868.2,3297.9,570.3
32336,10812,33,1,330.1,807.7,15,686.55,686.55,330.1,356.45
32337,10812,76,1,664.69,1212.45,15,1030.58,1030.58,664.69,365.89
32338,10813,110,2,469.17,1179.52,30,825.66,1651.32,938.34,712.98
32339,10813,46,4,1015.06,1683.11,30,1178.18,4712.72,4060.24,652.48
32340,10813,22,1,877.66,1968.85,30,1378.19,1378.19,877.66,500.53
32341,10813,50,2,625.28,1248.85,30,874.19,1748.38,1250.56,497.82
32342,10813,13,2,1033.55,2785.6,30,1949.92,3899.84,2067.1,1832.74
32343,10814,39,1,904.23,1807.94,30,1265.56,1265.56,904.23,361.33
32344,10814,91,2,1037.6,2357.31,30,1650.12,3300.24,2075.2,1225.04
32345,10814,137,4,140.65,350.06,30,245.04,980.16,562.6,417.56
32346,10814,106,1,177.26,297.39,30,208.17,208.17,177.26,30.91
32347,10814,149,3,991.89,2348.07,30,1643.65,4930.95,2975.67,1955.28
32348,10815,120,3,789.7,2204.06,30,1542.84,4628.52,2369.1,2259.42
32349,10815,84,4,537.91,761.25,30,532.88,2131.52,2151.64,-20.12
32350,10815,2,4,507.18,1280.27,30,896.19,3584.76,2028.72,1556.04
32351,10816,56,3,619.3,1233.75,0,1233.75,3701.25,1857.9,1843.35
32352,10816,26,1,276.86,606.4,0,606.4,606.4,276.86,329.54
32353,10817,44,4,124.69,281.2,30,196.84,787.36,498.76,288.6
32354,10817,135,3,629.7,1747.93,30,1223.55,3670.65,1889.1,1781.55
32355,10818,91,2,1037.6,2357.31,20,1885.85,3771.7,2075.2,1696.5
32356,10818,128,4,1057.47,1660.76,20,1328.61,5314.44,4229.88,1084.56
32357,10818,94,4,976.96,2151.01,20,1720.81,6883.24,3907.84,2975.4
32358,10819,132,2,935.95,1955.47,0,1955.47,3910.94,1871.9,2039.04
32359,10819,8,2,681.61,1852.49,0,1852.49,3704.98,1363.22,2341.76
32360,10819,54,4,754.26,1897.93,0,1897.93,7591.72,3017.04,4574.68
32361,10819,76,1,664.69,1212.45,0,1212.45,1212.45,664.69,547.76
32362,10820,72,4,612.97,1350.29,10,1215.26,4861.04,2451.88,2409.16
32363,10820,60,4,142.62,235.37,10,211.83,847.32,570.48,276.84
32364,10820,136,3,525.63,1268.22,10,1141.4,3424.2,1576.89,1847.31
32365,10821,65,4,752.94,1868.54,30,1307.98,5231.92,3011.76,2220.16
